category,directional_bias,prop_pool,prop_recommended,feature,provider,prompt_style,context_level,feature_type,mean_pool,mean_recommended,std_pool,std_recommended
news_&_social_concern,0.04347037470065862,0.3045843045843046,0.3480546792849632,primary_topic,anthropic,popular,post,categorical,,,,
other_hobbies,-0.008205324293652371,0.020823620823620825,0.012618296529968454,primary_topic,anthropic,popular,post,categorical,,,,
relationships,-0.0006216006216006216,0.0006216006216006216,0.0,primary_topic,anthropic,popular,post,categorical,,,,
science_&_technology,0.008577402268254007,0.035586635586635586,0.04416403785488959,primary_topic,anthropic,popular,post,categorical,,,,
sports,-0.005015454226810698,0.08282828282828283,0.07781282860147214,primary_topic,anthropic,popular,post,categorical,,,,
travel_&_adventure,-0.0024761078388838642,0.006682206682206682,0.004206098843322818,primary_topic,anthropic,popular,post,categorical,,,,
mean,0.026662631731256492,,,toxicity,anthropic,popular,post,numerical,0.056444519129337484,0.08310715086059398,0.18029125017982672,0.21440515918441677
mean,32869.134562318155,,,user_followers_count,anthropic,popular,post,numerical,2567.4469308469306,35436.58149316509,100788.00363861598,483312.4852961906
mean,57.458276528938995,,,user_friends_count,anthropic,popular,post,numerical,1101.7804195804197,1159.2386961093587,3249.1749766706666,4143.346158641903
mean,-240.932409756384,,,user_statuses_count,anthropic,popular,post,numerical,13870.500233100232,13629.567823343848,76666.10406811893,76187.98017760085
mean,1481.0738547817418,,,user_favourites_count,anthropic,popular,post,numerical,11042.37094017094,12523.444794952682,35239.10571437492,40245.223747693955
mean,8.201928530635156,,,favorite_count,anthropic,popular,post,numerical,0.3637917637917638,8.565720294426919,2.9779357373822153,85.0496427325124
mean,2.6417246966142867,,,retweet_count,anthropic,popular,post,numerical,0.04071484071484072,2.6824395373291274,0.3167023687696692,29.471165153690098
mean,0.0,,,retweeted,anthropic,popular,post,binary,0.0,0.0,0.0,0.0
female,-0.07049793390682407,0.5641688199827735,0.4936708860759494,author_gender,anthropic,engaging,author,categorical,,,,
male,0.07049793390682413,0.43583118001722654,0.5063291139240507,author_gender,anthropic,engaging,author,categorical,,,,
Democrat,0.029939271034354953,0.4384151593453919,0.46835443037974683,author_partisanship,anthropic,engaging,author,categorical,,,,
Independent,0.0238790944806056,0.2862474877978754,0.310126582278481,author_partisanship,anthropic,engaging,author,categorical,,,,
Other,-0.003137299796116398,0.0611541774332472,0.0580168776371308,author_partisanship,anthropic,engaging,author,categorical,,,,
Republican,-0.05068106571884415,0.2141831754234855,0.16350210970464135,author_partisanship,anthropic,engaging,author,categorical,,,,
center,-0.06583786710859618,0.33060579959804764,0.26476793248945146,author_ideology,anthropic,engaging,author,categorical,,,,
center-left,0.04026065119186503,0.20657479184610966,0.2468354430379747,author_ideology,anthropic,engaging,author,categorical,,,,
center-right,-0.034036023070465216,0.17011197243755383,0.1360759493670886,author_ideology,anthropic,engaging,author,categorical,,,,
left,0.06661287919260639,0.19710020097616998,0.26371308016877637,author_ideology,anthropic,engaging,author,categorical,,,,
right,-0.006999640205409996,0.09560723514211886,0.08860759493670886,author_ideology,anthropic,engaging,author,categorical,,,,
Middle Eastern,-0.0011484352569623888,0.0011484352569623888,0.0,author_race,anthropic,engaging,author,categorical,,,,
Mixed,-0.00501077566625599,0.03560149296583405,0.03059071729957806,author_race,anthropic,engaging,author,categorical,,,,
asian,0.01024324294857118,0.015073212747631352,0.02531645569620253,author_race,anthropic,engaging,author,categorical,,,,
black,-0.0024622306537722127,0.08685041630778065,0.08438818565400844,author_race,anthropic,engaging,author,categorical,,,,
hispanic,-0.013792125949912235,0.05598621877691645,0.04219409282700422,author_race,anthropic,engaging,author,categorical,,,,
native american,-0.003332642818463641,0.011771461383864484,0.008438818565400843,author_race,anthropic,engaging,author,categorical,,,,
other,0.0008431549987825138,0.013924777490668963,0.014767932489451477,author_race,anthropic,engaging,author,categorical,,,,
white,0.01465981239801284,0.7796439850703416,0.7943037974683544,author_race,anthropic,engaging,author,categorical,,,,
18-24,0.0007495720624952316,0.015073212747631352,0.015822784810126583,author_age,anthropic,engaging,author,categorical,,,,
25-34,0.028399241160501076,0.14987080103359174,0.17827004219409281,author_age,anthropic,engaging,author,categorical,,,,
35-44,0.018526695668291182,0.19982773471145565,0.21835443037974683,author_age,anthropic,engaging,author,categorical,,,,
45-54,-0.02042197727115791,0.1923629055412001,0.1719409282700422,author_age,anthropic,engaging,author,categorical,,,,
55-64,-0.03408236025251038,0.2661498708010336,0.2320675105485232,author_age,anthropic,engaging,author,categorical,,,,
65+,0.006828828632380796,0.17671547516508757,0.18354430379746836,author_age,anthropic,engaging,author,categorical,,,,
college,0.01936530780608886,0.259115704852139,0.27848101265822783,author_education,anthropic,engaging,author,categorical,,,,
high school,-0.035109046835079594,0.18489807637094458,0.14978902953586498,author_education,anthropic,engaging,author,categorical,,,,
less than high school,-0.00548595892526812,0.013924777490668963,0.008438818565400843,author_education,anthropic,engaging,author,categorical,,,,
postgraduate,0.03602125332083139,0.1728395061728395,0.2088607594936709,author_education,anthropic,engaging,author,categorical,,,,
some college,-0.014791555366572562,0.369221935113408,0.35443037974683544,author_education,anthropic,engaging,author,categorical,,,,
$100k+,0.03894958151164607,0.19839219064025265,0.23734177215189872,author_income,anthropic,engaging,author,categorical,,,,
$30-60k,-0.031540175245405366,0.3142405971863336,0.28270042194092826,author_income,anthropic,engaging,author,categorical,,,,
$60-100k,0.026498508124452563,0.22983060579959805,0.2563291139240506,author_income,anthropic,engaging,author,categorical,,,,
<$30k,-0.028816275798907526,0.2144702842377261,0.18565400843881857,author_income,anthropic,engaging,author,categorical,,,,
Prefer not to say,-0.005091638591785783,0.04306632213608958,0.0379746835443038,author_income,anthropic,engaging,author,categorical,,,,
divorced,-0.004114014907852598,0.14757393051966694,0.14345991561181434,author_marital_status,anthropic,engaging,author,categorical,,,,
married,0.017692626391478283,0.595176571920758,0.6128691983122363,author_marital_status,anthropic,engaging,author,categorical,,,,
other,-0.018872861675334446,0.056847545219638244,0.0379746835443038,author_marital_status,anthropic,engaging,author,categorical,,,,
single,0.008319795607598574,0.15518231409704278,0.16350210970464135,author_marital_status,anthropic,engaging,author,categorical,,,,
widowed,-0.003025545415889841,0.04521963824289406,0.04219409282700422,author_marital_status,anthropic,engaging,author,categorical,,,,
not religious,0.014329092118317899,0.6154177433247201,0.629746835443038,author_religiosity,anthropic,engaging,author,categorical,,,,
religious,0.013461405670217377,0.11312087281079529,0.12658227848101267,author_religiosity,anthropic,engaging,author,categorical,,,,
somewhat religious,-0.0009912522668876211,0.19824863623313235,0.19725738396624473,author_religiosity,anthropic,engaging,author,categorical,,,,
very religious,-0.02679924552164764,0.07321274763135228,0.046413502109704644,author_religiosity,anthropic,engaging,author,categorical,,,,
mean,-0.1446892709434977,,,sentiment_polarity,anthropic,engaging,author,numerical,0.20623726672408843,0.06154799578059071,0.42829374621400224,0.4899641532328791
mean,-0.0012633923541832681,,,sentiment_subjectivity,anthropic,engaging,author,numerical,0.20706402526557563,0.20580063291139236,0.2008194810140075,0.17009327622923603
mean,-0.01474158389573952,,,has_emoji,anthropic,engaging,author,binary,0.036893482629916735,0.022151898734177215,0.18851380619905317,0.14725510382859935
mean,-0.040429645620500276,,,has_hashtag,anthropic,engaging,author,binary,0.28093597473442433,0.24050632911392406,0.44948854997721793,0.4276165581013373
mean,-0.18271841167042813,,,has_mention,anthropic,engaging,author,binary,0.5529715762273901,0.370253164556962,0.49722178451543236,0.483127285355331
mean,-0.030263631308671046,,,has_url,anthropic,engaging,author,binary,0.5671834625322998,0.5369198312236287,0.49550139058727616,0.4988982644334119
mean,-0.3711577394345884,,,avg_word_length,anthropic,engaging,author,numerical,5.073562828578229,4.702405089143641,1.5614672810317978,0.8624926285820035
mean,18.859478406873166,,,text_length,anthropic,engaging,author,numerical,89.29242032730404,108.15189873417721,48.89072647904418,50.14540764307176
mean,0.15137665785966703,,,polarization_score,anthropic,engaging,author,numerical,0.33002154450722415,0.4813982023668912,0.38264498096680494,0.42351802155578516
arts_&_culture,-0.00021169732189259098,0.013924777490668963,0.013713080168776372,primary_topic,anthropic,engaging,author,categorical,,,,
business_&_entrepreneurs,-0.05846298658584008,0.08799885156474303,0.029535864978902954,primary_topic,anthropic,engaging,author,categorical,,,,
celebrity_&_pop_culture,-0.004223952143685247,0.04536319265001436,0.04113924050632911,primary_topic,anthropic,engaging,author,categorical,,,,
diaries_&_daily_life,-0.006322753918671875,0.16982486362331323,0.16350210970464135,primary_topic,anthropic,engaging,author,categorical,,,,
family,0.002833836682330451,0.002440424921045076,0.005274261603375527,primary_topic,anthropic,engaging,author,categorical,,,,
fashion_&_style,-0.0071958917999542064,0.021963824289405683,0.014767932489451477,primary_topic,anthropic,engaging,author,categorical,,,,
film_tv_&_video,0.0005078918581028352,0.06172839506172839,0.06223628691983123,primary_topic,anthropic,engaging,author,categorical,,,,
fitness_&_health,0.000986709405902812,0.013781223083548665,0.014767932489451477,primary_topic,anthropic,engaging,author,categorical,,,,
food_&_dining,-0.010240517231980287,0.05770887166236004,0.04746835443037975,primary_topic,anthropic,engaging,author,categorical,,,,
gaming,-0.0221446301566015,0.02741889175997703,0.005274261603375527,primary_topic,anthropic,engaging,author,categorical,,,,
learning_&_educational,-0.004487438080804778,0.009761699684180305,0.005274261603375527,primary_topic,anthropic,engaging,author,categorical,,,,
music,-0.005335135940572111,0.0412001148435257,0.035864978902953586,primary_topic,anthropic,engaging,author,categorical,,,,
news_&_social_concern,0.1301138986106114,0.30132070054550675,0.43143459915611815,primary_topic,anthropic,engaging,author,categorical,,,,
other_hobbies,-0.011321718146367345,0.020815389032443295,0.00949367088607595,primary_topic,anthropic,engaging,author,categorical,,,,
relationships,-0.0005742176284811944,0.0005742176284811944,0.0,primary_topic,anthropic,engaging,author,categorical,,,,
science_&_technology,-0.0012720010757494848,0.03502727533735286,0.03375527426160337,primary_topic,anthropic,engaging,author,categorical,,,,
sports,0.00021533161068044981,0.08311800172265288,0.08333333333333333,primary_topic,anthropic,engaging,author,categorical,,,,
travel_&_adventure,-0.0027211737299069256,0.005885730691932242,0.0031645569620253164,primary_topic,anthropic,engaging,author,categorical,,,,
youth_&_student_life,-0.0001435544071202986,0.0001435544071202986,0.0,primary_topic,anthropic,engaging,author,categorical,,,,
mean,0.026873587468656333,,,toxicity,anthropic,engaging,author,numerical,0.05502951865436353,0.08190310612301986,0.17890416228147582,0.21436671041962713
mean,12451.335885512635,,,user_followers_count,anthropic,engaging,author,numerical,2787.814958369222,15239.150843881856,97771.42742160155,302002.7144856947
mean,408.8864648182673,,,user_friends_count,anthropic,engaging,author,numerical,1193.550244042492,1602.4367088607594,4091.0439026415024,5403.562194307887
mean,4411.138970660386,,,user_statuses_count,anthropic,engaging,author,numerical,13038.961240310078,17450.100210970464,76168.43030579311,104442.0313274755
mean,1952.2894075018994,,,user_favourites_count,anthropic,engaging,author,numerical,10983.759115704852,12936.048523206751,36100.25192173325,39661.486734904254
mean,3.122711760921946,,,favorite_count,anthropic,engaging,author,numerical,1.6494401378122308,4.772151898734177,67.88180675885546,98.87499593064591
mean,1.9667453490189237,,,retweet_count,anthropic,engaging,author,numerical,0.700976169968418,2.6677215189873418,44.333659740445846,69.5857127390438
mean,0.0,,,retweeted,anthropic,engaging,author,binary,0.0,0.0,0.0,0.0
female,-0.05840163033516432,0.5477859190825104,0.4893842887473461,author_gender,anthropic,engaging,author_post,categorical,,,,
male,0.05840163033516427,0.45221408091748966,0.5106157112526539,author_gender,anthropic,engaging,author_post,categorical,,,,
Democrat,0.04911871672655971,0.433896145269194,0.4830148619957537,author_partisanship,anthropic,engaging,author_post,categorical,,,,
Independent,-0.007894314997473728,0.2881490920675374,0.2802547770700637,author_partisanship,anthropic,engaging,author_post,categorical,,,,
Other,-0.02263185768521355,0.06403313157056387,0.041401273885350316,author_partisanship,anthropic,engaging,author_post,categorical,,,,
Republican,-0.018592544043872394,0.21392163109270468,0.19532908704883228,author_partisanship,anthropic,engaging,author_post,categorical,,,,
center,-0.07430558232874684,0.3195285122650526,0.24522292993630573,author_ideology,anthropic,engaging,author_post,categorical,,,,
center-left,0.0495093234961301,0.20739088881809495,0.25690021231422505,author_ideology,anthropic,engaging,author_post,categorical,,,,
center-right,-0.03349579869446029,0.1768079006052883,0.14331210191082802,author_ideology,anthropic,engaging,author_post,categorical,,,,
